Extracting raw images from cat-alfa.pdf...

Total images found: 989

Detailed list:
page95_img4.jpg: 233x183
page95_img5.jpg: 383x383
page95_img6.jpg: 383x383
page95_img7.jpg: 383x383
page95_img8.jpg: 383x383
page95_img9.jpg: 500x500
page95_img10.jpg: 300x300
page95_img11.jpg: 600x600
page95_img12.jpg: 500x500
page96_img1.jpg: 1457x1125
page96_img2.jpg: 411x411
page96_img3.jpg: 784x28
page96_img4.jpg: 834x312
page96_img5.jpg: 1650x1275
page97_img1.jpg: 1457x1125
page97_img2.jpg: 1456x94
page97_img3.jpg: 411x411
page97_img4.jpg: 539x217
page97_img5.jpg: 1650x1228
page98_img1.jpg: 1167x306
page98_img2.jpg: 1670x1173
page98_img3.jpg: 1320x1020
page98_img4.jpg: 1188x918
page99_img1.jpg: 1167x306
page99_img2.jpg: 1670x1173
page99_img3.jpg: 1107x611
page99_img4.jpg: 327x327
page99_img5.jpg: 400x400
page100_img1.jpg: 1248x964
page100_img2.jpg: 1456x94
page100_img3.jpg: 411x411
page100_img4.jpg: 525x212
page100_img5.jpg: 1650x1228
page101_img1.jpg: 1167x306
page101_img2.jpg: 1670x1173
page101_img3.jpg: 210x194
page101_img4.jpg: 550x550
page101_img5.jpg: 887x887
page102_img1.jpg: 1167x306
page102_img2.jpg: 1670x1173
page102_img3.jpg: 680x906
page102_img4.jpg: 491x655
page102_img5.jpg: 367x491
page102_img6.jpg: 508x678
page102_img7.jpg: 509x678
page102_img8.jpg: 458x611
page103_img1.jpg: 1457x1125
page103_img2.jpg: 1456x94
page103_img3.jpg: 411x411
page103_img4.jpg: 939x217
page103_img5.jpg: 1650x1228
page104_img1.jpg: 1167x306
page104_img2.jpg: 1670x1173
page104_img3.jpg: 1179x740
page104_img4.jpg: 114x299
page105_img1.jpg: 1167x306
page105_img2.jpg: 1670x1173
page105_img3.jpg: 1281x258
page105_img4.jpg: 1227x264
page105_img5.jpg: 130x334
page105_img6.jpg: 155x337
page106_img1.jpg: 1167x306
page106_img2.jpg: 1670x1173
page106_img3.jpg: 1281x258
page106_img4.jpg: 1227x264
page106_img5.jpg: 139x319
page106_img6.jpg: 208x237
page107_img1.jpg: 1167x306
page107_img2.jpg: 1670x1173
page107_img3.jpg: 223x334
page107_img4.jpg: 887x887
page108_img1.jpg: 1271x982
page108_img2.jpg: 1456x94
page108_img3.jpg: 411x411
page108_img4.jpg: 617x217
page108_img5.jpg: 1650x1228
page109_img1.jpg: 1167x306
page109_img2.jpg: 1670x1173
page109_img3.jpg: 1188x918
page109_img4.jpg: 591x238
page109_img5.jpg: 570x237
page109_img6.jpg: 198x97
page110_img1.jpg: 1167x306
page110_img2.jpg: 1670x1173
page110_img3.jpg: 161x720
page110_img4.jpg: 1320x1020
page110_img5.jpg: 198x97
page110_img6.jpg: 887x887
page111_img1.jpg: 1279x987
page111_img2.jpg: 1456x94
page111_img3.jpg: 411x411
page111_img4.jpg: 936x354
page111_img5.jpg: 1650x1228
page112_img1.jpg: 1670x1175
page112_img2.jpg: 1144x696
page112_img3.jpg: 760x427
page112_img4.jpg: 3092x811
page112_img5.jpg: 887x887
